Date,Value Traded,# of Transactions,# of Shares,Index,% Change
2007-04-08,114126.0,69.0,23348.0,3361.0,0.24
2007-04-05,223511.0,143.0,53234.0,3352.0,0.68
2007-04-04,140585.0,74.0,37339.0,3330.0,-0.57
2007-04-03,178429.0,88.0,41660.0,3349.0,-0.62
2007-04-02,112244.0,68.0,30033.0,3370.0,0.15
2007-04-01,143254.0,95.0,34287.0,3365.0,0.66
2007-03-29,908552.0,237.0,210833.0,3343.0,-1.23
2007-03-28,313091.0,93.0,75990.0,3384.0,0.1
2007-03-27,160859.0,81.0,36292.0,3381.0,0.38
2007-03-26,425324.0,143.0,86055.0,3368.0,-0.25
2007-03-25,229573.0,94.0,54160.0,3377.0,-0.69
2007-03-22,367162.0,99.0,89015.0,3400.0,-0.61
2007-03-21,97889.0,72.0,26302.0,3421.0,0.36
2007-03-20,289115.0,124.0,64103.0,3409.0,-0.01
2007-03-19,554301.0,179.0,133679.0,3409.0,0.21
2007-03-18,389353.0,120.0,83837.0,3402.0,1.88
2007-03-15,535148.0,105.0,107182.0,3339.0,0.62
2007-03-14,369714.0,166.0,76213.0,3319.0,-2.27
2007-03-13,395087.0,95.0,75509.0,3396.0,0.34
2007-03-12,300976.0,105.0,76514.0,3384.0,-0.25
2007-03-11,143607.0,110.0,28502.0,3393.0,0.34
2007-03-08,245025.0,117.0,53998.0,3381.0,-1.39
2007-03-07,377704.0,150.0,86659.0,3428.0,-0.22
2007-03-06,1040589.0,180.0,282430.0,3436.0,0.15
2007-03-05,729074.0,193.0,170380.0,3431.0,-0.78
2007-03-04,293929.0,134.0,64216.0,3458.0,-0.08
2007-03-01,926877.0,243.0,196763.0,3461.0,-0.87
2007-02-28,838645.0,307.0,199604.0,3491.0,1.8
2007-02-27,599924.0,257.0,134264.0,3429.0,2.04
2007-02-26,243792.0,172.0,58211.0,3361.0,0.55
2007-02-25,523627.0,226.0,114533.0,3342.0,0.99
2007-02-22,462136.0,229.0,99465.0,3309.0,-0.91
2007-02-21,526445.0,180.0,110745.0,3340.0,-0.48
2007-02-20,529696.0,196.0,110797.0,3356.0,-1.12
2007-02-19,611204.0,175.0,126515.0,3394.0,0.49
2007-02-18,617157.0,234.0,128576.0,3377.0,-1.09
2007-02-15,2563841.0,616.0,464041.0,3414.0,-0.98
2007-02-14,4119837.0,686.0,692633.0,3448.0,0.53
2007-02-13,2145417.0,468.0,383397.0,3430.0,1.75
2007-02-12,1716643.0,374.0,342386.0,3371.0,-0.02
2007-02-11,2717406.0,457.0,507574.0,3371.0,1.83
2007-02-08,709849.0,176.0,194626.0,3311.0,-1.18
2007-02-07,346426.0,135.0,71856.0,3351.0,0.23
2007-02-06,370368.0,164.0,89795.0,3343.0,-0.74
2007-02-05,873595.0,240.0,203898.0,3368.0,-0.76
2007-02-04,1862775.0,345.0,392674.0,3394.0,2.95
2007-02-01,394283.0,166.0,98249.0,3296.0,0.25
2007-01-31,220351.0,143.0,57257.0,3288.0,0.46
2007-01-30,595362.0,227.0,126462.0,3273.0,0.81
2007-01-29,368335.0,154.0,82279.0,3247.0,-0.16
2007-01-28,239998.0,140.0,57013.0,3252.0,-1.64
2007-01-25,288299.0,149.0,62092.0,3306.0,-0.58
2007-01-24,971030.0,295.0,218289.0,3325.0,-0.23
2007-01-23,989654.0,391.0,236500.0,3333.0,2.0
2007-01-22,1787927.0,461.0,399584.0,3268.0,2.77
2007-01-21,729951.0,144.0,171562.0,3180.0,0.85
2007-01-18,230981.0,145.0,67281.0,3153.0,-1.07
2007-01-17,367648.0,136.0,93005.0,3187.0,-0.1
2007-01-16,847230.0,279.0,245042.0,3190.0,0.37
2007-01-15,752459.0,268.0,217368.0,3179.0,1.95
2007-01-14,845636.0,303.0,244452.0,3118.0,2.49
2007-01-11,225034.0,138.0,53914.0,3042.0,-0.58
2007-01-10,1158429.0,327.0,242860.0,3060.0,2.24
2007-01-09,226474.0,89.0,48344.0,2993.0,1.87
2007-01-08,80000.0,70.0,23875.0,2938.0,-1.22
2007-01-07,123269.0,90.0,33686.0,2974.0,0.62
2006-12-27,420693.0,126.0,107055.0,2956.0,0.66
2006-12-26,38085.0,32.0,10093.0,2936.0,-0.17
2006-12-24,99881.0,72.0,24998.0,2941.0,0.63
2006-12-21,317042.0,90.0,72260.0,2923.0,-0.09
2006-12-20,49391.0,60.0,12937.0,2925.0,-0.28
2006-12-19,280150.0,115.0,61498.0,2934.0,-0.11
2006-12-18,61240.0,84.0,20340.0,2937.0,1.71
2006-12-17,50466.0,71.0,14859.0,2888.0,0.0
2006-12-14,71772.0,66.0,21240.0,2888.0,-0.97
2006-12-13,197165.0,144.0,58298.0,2916.0,-0.4
2006-12-12,89491.0,74.0,22306.0,2928.0,0.11
2006-12-11,85604.0,55.0,20203.0,2924.0,-0.93
2006-12-10,209373.0,146.0,44463.0,2952.0,1.45
2006-12-07,127041.0,122.0,30140.0,2910.0,-1.25
2006-12-06,161810.0,112.0,43737.0,2947.0,0.75
2006-12-05,389130.0,197.0,110076.0,2925.0,3.37
2006-12-04,197031.0,170.0,54952.0,2830.0,-3.37
2006-12-03,100074.0,103.0,23363.0,2928.0,0.34
2006-11-30,138659.0,132.0,35328.0,2918.0,-1.29
2006-11-29,131615.0,112.0,36195.0,2957.0,-0.39
2006-11-28,97563.0,120.0,25165.0,2968.0,-1.29
2006-11-27,128794.0,102.0,33485.0,3007.0,0.14
2006-11-26,441577.0,136.0,94557.0,3003.0,3.82
2006-11-23,104714.0,79.0,33850.0,2892.0,-1.85
2006-11-22,234315.0,167.0,76676.0,2947.0,0.91
2006-11-21,168825.0,152.0,42359.0,2920.0,2.62
2006-11-20,217404.0,108.0,57917.0,2846.0,-2.16
2006-11-19,431428.0,271.0,136617.0,2908.0,0.34
2006-11-16,474813.0,206.0,138949.0,2898.0,-0.55
2006-11-15,547052.0,247.0,144556.0,2914.0,-3.54
2006-11-14,88339.0,82.0,25840.0,3021.0,-0.44
2006-11-13,109566.0,55.0,28844.0,3035.0,-0.22
2006-11-09,83023.0,77.0,23329.0,3041.0,0.39
2006-11-08,126541.0,87.0,35525.0,3030.0,-1.02
2006-11-07,312855.0,119.0,73216.0,3061.0,0.29
2006-11-06,459377.0,70.0,95697.0,3052.0,1.64
2006-11-05,126836.0,89.0,38187.0,3002.0,-1.21
2006-11-02,183659.0,124.0,55247.0,3039.0,0.08
2006-11-01,129631.0,86.0,38163.0,3037.0,-1.52
2006-10-31,148195.0,71.0,39588.0,3083.0,0.06
2006-10-30,84242.0,58.0,26197.0,3082.0,-0.8
2006-10-29,145907.0,51.0,32157.0,3106.0,-0.16
2006-10-22,221562.0,59.0,46197.0,3111.0,0.38
2006-10-19,559389.0,128.0,118411.0,3100.0,0.32
2006-10-18,129220.0,84.0,32107.0,3090.0,1.71
2006-10-17,189119.0,118.0,60883.0,3038.0,0.62
2006-10-16,159639.0,149.0,45921.0,3019.0,-1.53
2006-10-15,105912.0,87.0,30060.0,3066.0,0.01
2006-10-12,81459.0,78.0,23566.0,3066.0,0.39
2006-10-11,366403.0,98.0,85018.0,3054.0,-0.81
2006-10-10,121901.0,49.0,29073.0,3079.0,-0.41
2006-10-09,121886.0,77.0,32214.0,3092.0,-0.13
2006-10-08,123058.0,92.0,32084.0,3096.0,-0.24
2006-10-05,100303.0,60.0,23143.0,3103.0,-0.7
2006-10-04,191392.0,93.0,46708.0,3125.0,0.37
2006-10-03,149385.0,94.0,32895.0,3114.0,0.24
2006-10-02,82202.0,62.0,20018.0,3106.0,-0.19
2006-10-01,110157.0,51.0,30858.0,3112.0,0.84
2006-09-28,631717.0,95.0,137943.0,3086.0,-0.06
2006-09-27,217396.0,110.0,57095.0,3087.0,-0.65
2006-09-26,317911.0,109.0,77778.0,3108.0,-0.79
2006-09-25,290256.0,131.0,71740.0,3133.0,-0.95
2006-09-24,282543.0,101.0,65956.0,3163.0,1.91
2006-09-21,210971.0,99.0,56606.0,3103.0,-0.38
2006-09-20,236071.0,124.0,61359.0,3115.0,0.63
2006-09-19,1121742.0,271.0,252149.0,3096.0,-2.97
2006-09-18,1270377.0,249.0,305591.0,3190.0,-1.14
2006-09-17,993694.0,164.0,198533.0,3227.0,-2.42
2006-09-14,695569.0,171.0,178185.0,3307.0,0.48
2006-09-13,876493.0,282.0,259125.0,3292.0,1.54
2006-09-12,248413.0,134.0,60479.0,3242.0,-0.36
2006-09-11,277961.0,105.0,70050.0,3253.0,0.05
2006-09-10,289702.0,96.0,62545.0,3252.0,0.21
2006-09-07,181764.0,89.0,40821.0,3245.0,-1.02
2006-09-06,487728.0,143.0,103970.0,3278.0,0.54
2006-09-05,816497.0,220.0,154806.0,3261.0,1.86
2006-09-04,256365.0,134.0,70159.0,3201.0,0.81
2006-09-03,273631.0,120.0,55599.0,3176.0,-1.92
2006-08-31,461792.0,166.0,104740.0,3238.0,1.06
2006-08-30,712564.0,224.0,149869.0,3204.0,-2.78
2006-08-29,1071200.0,192.0,191658.0,3296.0,-1.56
2006-08-28,702496.0,185.0,129162.0,3348.0,-0.38
2006-08-27,664077.0,177.0,122886.0,3360.0,-0.69
2006-08-24,1707022.0,159.0,293947.0,3384.0,-0.59
2006-08-23,1275683.0,308.0,224877.0,3404.0,-1.03
2006-08-22,3138121.0,482.0,515897.0,3440.0,0.25
2006-08-21,4677826.0,494.0,787344.0,3431.0,2.23
2006-08-17,1387046.0,264.0,243074.0,3356.0,-0.94
2006-08-16,2439005.0,308.0,430465.0,3388.0,2.49
2006-08-15,2346920.0,329.0,435819.0,3306.0,1.66
2006-08-14,1163326.0,193.0,223461.0,3252.0,-0.71
2006-08-13,2222322.0,315.0,426108.0,3275.0,3.86
2006-08-10,542244.0,185.0,119120.0,3153.0,-1.02
2006-08-09,483440.0,149.0,108816.0,3186.0,-0.45
2006-08-08,577233.0,161.0,117636.0,3200.0,-0.65
2006-08-07,1400225.0,258.0,270637.0,3221.0,0.21
2006-08-06,1504128.0,278.0,309024.0,3214.0,0.65
2006-08-03,1498452.0,261.0,309464.0,3193.0,1.56
2006-08-02,1385468.0,264.0,298851.0,3144.0,0.74
2006-08-01,260138.0,134.0,57619.0,3121.0,-0.78
2006-07-31,236206.0,109.0,56268.0,3146.0,0.97
2006-07-30,532301.0,154.0,118566.0,3115.0,-0.07
2006-07-27,107047.0,51.0,24560.0,3118.0,1.03
2006-07-26,284219.0,118.0,64476.0,3086.0,0.55
2006-07-25,177275.0,108.0,44752.0,3069.0,0.03
2006-07-24,643994.0,181.0,156170.0,3068.0,2.37
2006-07-23,409524.0,148.0,104858.0,2997.0,2.58
2006-07-20,115625.0,92.0,31370.0,2922.0,-1.32
2006-07-19,127099.0,94.0,34811.0,2961.0,0.56
2006-07-18,125786.0,113.0,34815.0,2945.0,-0.63
2006-07-17,612310.0,195.0,153907.0,2963.0,0.25
2006-07-16,152468.0,92.0,44533.0,2956.0,-4.86
2006-07-13,107548.0,103.0,30152.0,3107.0,0.37
2006-07-12,23021.0,42.0,6578.0,3095.0,-0.15
2006-07-11,162400.0,83.0,43911.0,3100.0,1.45
2006-07-10,92494.0,88.0,24770.0,3056.0,-3.46
2006-07-09,172137.0,128.0,40791.0,3165.0,1.15
2006-07-06,352059.0,160.0,89272.0,3129.0,0.54
2006-07-05,234881.0,142.0,63935.0,3112.0,3.54
2006-07-04,98881.0,104.0,27130.0,3006.0,1.03
2006-07-03,256979.0,152.0,74191.0,2975.0,-3.5
2006-07-02,62812.0,42.0,15357.0,3084.0,-1.07
