Date,Value
2006-04-26,1090.5996
2006-04-19,1083.8
2006-04-12,1074.5446
2006-04-05,1081.434
2006-03-29,1073.0149
2006-03-22,1067.623
2006-03-15,1070.0306
2006-03-08,1061.7322
2006-03-01,1063.6595
2006-02-22,1060.0033
2006-02-15,1057.8635
2006-02-08,1054.0759
2006-02-01,1055.2261
2006-01-25,1053.3683
2006-01-18,1046.3885
2006-01-11,1044.377
2006-01-04,1044.3061
2005-12-28,1043.2836
2005-12-21,1036.4663
2005-12-14,1031.7013
2005-12-07,1029.3427
2005-11-30,1023.997
2005-11-23,1025.568
2005-11-16,1022.6951
2005-11-09,1019.0365
2005-11-02,1017.3741
2005-10-26,1015.7639
2005-10-19,1014.3186
2005-10-12,1012.6873
2005-10-05,1012.5093
2005-09-28,1007.7656
2005-09-21,1001.183
2005-09-14,997.2666
2005-09-07,994.1964
2005-08-31,996.0072
2005-08-24,996.9748
2005-08-17,997.2055
2005-08-10,993.2134
2005-08-03,995.3899
2005-07-27,993.4198
2005-07-20,990.7402
2005-07-13,986.0309
2005-07-06,983.4038
2005-06-29,976.1993
2005-06-22,975.3249
2005-06-15,975.9555
2005-06-08,972.3561
2005-06-01,974.2909
2005-05-25,976.1977
2005-05-18,967.1691
2005-05-11,963.9292
2005-05-04,959.1
2005-04-27,961.9404
2005-04-20,958.0138
2005-04-13,958.9059
2005-04-06,954.267
2005-03-30,949.1729
2005-03-23,947.8342
2005-03-16,946.5501
2005-03-09,942.1399
2005-03-02,934.3506
2005-02-23,933.1365
2005-02-16,931.8253
2005-02-09,929.9345
2005-02-02,928.6504
2005-01-26,922.9719
2005-01-19,921.3274
2005-01-12,918.8929
2005-01-05,916.7916
2004-12-29,914.3178
2004-12-22,903.5985
2004-12-15,903.8545
2004-12-08,901.6848
2004-12-01,898.7955
2004-11-24,898.0493
2004-11-17,896.2249
2004-11-10,898.491
2004-11-03,894.3451
2004-10-27,894.9806
2004-10-20,889.2943
2004-10-13,885.6622
2004-10-06,883.7337
2004-09-29,886.9703
2004-09-22,885.8828
2004-09-15,888.7081
2004-09-08,886.1318
2004-09-01,885.9573
2004-08-25,885.2957
2004-08-18,880.8181
2004-08-11,881.8414
2004-08-04,880.1422
2004-07-28,878.8267
2004-07-21,879.0738
